unit,s_adj,nace_r2,indic,geo,TIME_PERIOD,OBS_VALUE
I20,SCA,B,LM-LCI-TOT,RS,2021-Q1,106.7
I20,SCA,B,LM-LCI-TOT,RS,2021-Q2,107.2
I20,SCA,B,LM-LCI-TOT,RS,2021-Q3,109.2
I20,SCA,B,LM-LCI-TOT,RS,2021-Q4,111.3
I20,SCA,B,LM-LCI-TOT,RS,2022-Q1,111.6
I20,SCA,B,LM-LCI-TOT,RS,2022-Q2,112.7
I20,SCA,B,LM-LCI-TOT,RS,2022-Q3,114.2
I20,SCA,B,LM-LCI-TOT,RS,2022-Q4,114.8
I20,SCA,B,LM-LCI-TOT,RS,2023-Q1,124.2
I20,SCA,B,LM-LCI-TOT,RS,2023-Q2,125.3
I20,SCA,B,LM-LCI-TOT,RS,2023-Q3,127.3
I20,SCA,B,LM-LCI-TOT,RS,2023-Q4,129.9
I20,SCA,B,LM-LCI-TOT,RS,2024-Q1,130.3
I20,SCA,B,LM-LCI-TOT,SE,2021-Q1,101.8
I20,SCA,B,LM-LCI-TOT,SE,2021-Q2,111.7
I20,SCA,B,LM-LCI-TOT,SE,2021-Q3,102.5
I20,SCA,B,LM-LCI-TOT,SE,2021-Q4,105.5
I20,SCA,B,LM-LCI-TOT,SE,2022-Q1,106.7
I20,SCA,B,LM-LCI-TOT,SE,2022-Q2,104.9
I20,SCA,B,LM-LCI-TOT,SE,2022-Q3,108.0
I20,SCA,B,LM-LCI-TOT,SE,2022-Q4,108.7
I20,SCA,B,LM-LCI-TOT,SE,2023-Q1,110.6
I20,SCA,B,LM-LCI-TOT,SE,2023-Q2,123.5
I20,SCA,B,LM-LCI-TOT,SE,2023-Q3,112.1
I20,SCA,B,LM-LCI-TOT,SE,2023-Q4,113.5
I20,SCA,B,LM-LCI-TOT,SE,2024-Q1,114.8
I20,SCA,B,LM-LCI-TOT,SI,2021-Q1,109.1
I20,SCA,B,LM-LCI-TOT,SI,2021-Q2,97.3
I20,SCA,B,LM-LCI-TOT,SI,2021-Q3,104.1
I20,SCA,B,LM-LCI-TOT,SI,2021-Q4,117.3
I20,SCA,B,LM-LCI-TOT,SI,2022-Q1,108.6
I20,SCA,B,LM-LCI-TOT,SI,2022-Q2,104.3
I20,SCA,B,LM-LCI-TOT,SI,2022-Q3,106.5
I20,SCA,B,LM-LCI-TOT,SI,2022-Q4,132.9
I20,SCA,B,LM-LCI-TOT,SI,2023-Q1,119.4
I20,SCA,B,LM-LCI-TOT,SI,2023-Q2,133.5
I20,SCA,B,LM-LCI-TOT,SI,2023-Q3,103.9
I20,SCA,B,LM-LCI-TOT,SI,2023-Q4,145.2
I20,SCA,B,LM-LCI-TOT,SI,2024-Q1,132.7
I20,SCA,B,LM-LCI-TOT,SK,2021-Q1,97.2
I20,SCA,B,LM-LCI-TOT,SK,2021-Q2,107.8
I20,SCA,B,LM-LCI-TOT,SK,2021-Q3,110.2
I20,SCA,B,LM-LCI-TOT,SK,2021-Q4,109.2
I20,SCA,B,LM-LCI-TOT,SK,2022-Q1,114.6
I20,SCA,B,LM-LCI-TOT,SK,2022-Q2,117.9
I20,SCA,B,LM-LCI-TOT,SK,2022-Q3,121.4
I20,SCA,B,LM-LCI-TOT,SK,2022-Q4,142.1
I20,SCA,B,LM-LCI-TOT,SK,2023-Q1,110.7
I20,SCA,B,LM-LCI-TOT,SK,2023-Q2,117.0
I20,SCA,B,LM-LCI-TOT,SK,2023-Q3,128.8
I20,SCA,B,LM-LCI-TOT,SK,2023-Q4,138.4
I20,SCA,B,LM-LCI-TOT,SK,2024-Q1,139.1
I20,SCA,B,LM-LCI-TOT,TR,2021-Q1,105.7
I20,SCA,B,LM-LCI-TOT,TR,2021-Q2,115.7
I20,SCA,B,LM-LCI-TOT,TR,2021-Q3,125.4
I20,SCA,B,LM-LCI-TOT,TR,2021-Q4,141.7
I20,SCA,B,LM-LCI-TOT,TR,2022-Q1,166.9
I20,SCA,B,LM-LCI-TOT,TR,2022-Q2,186.2
I20,SCA,B,LM-LCI-TOT,TR,2022-Q3,238.2
I20,SCA,B,LM-LCI-TOT,TR,2022-Q4,271.0
I20,SCA,B,LM-LCI-TOT,TR,2023-Q1,351.7
I20,SCA,B,LM-LCI-TOT,TR,2023-Q2,409.9
I20,SCA,B,LM-LCI-TOT,TR,2023-Q3,468.7
I20,SCA,B,LM-LCI-TOT,TR,2023-Q4,563.0
I20,SCA,B,LM-LCI-TOT,TR,2024-Q1,704.2
I20,SCA,B-E,LM-LCI-TOT,AT,2021-Q1,99.0
I20,SCA,B-E,LM-LCI-TOT,AT,2021-Q2,100.0
I20,SCA,B-E,LM-LCI-TOT,AT,2021-Q3,103.2
I20,SCA,B-E,LM-LCI-TOT,AT,2021-Q4,104.0
I20,SCA,B-E,LM-LCI-TOT,AT,2022-Q1,105.5
I20,SCA,B-E,LM-LCI-TOT,AT,2022-Q2,105.7
I20,SCA,B-E,LM-LCI-TOT,AT,2022-Q3,107.2
I20,SCA,B-E,LM-LCI-TOT,AT,2022-Q4,109.4
I20,SCA,B-E,LM-LCI-TOT,AT,2023-Q1,110.9
I20,SCA,B-E,LM-LCI-TOT,AT,2023-Q2,114.1
I20,SCA,B-E,LM-LCI-TOT,AT,2023-Q3,115.3
I20,SCA,B-E,LM-LCI-TOT,AT,2023-Q4,117.5
I20,SCA,B-E,LM-LCI-TOT,AT,2024-Q1,119.8
I20,SCA,B-E,LM-LCI-TOT,BE,2021-Q1,100.3
I20,SCA,B-E,LM-LCI-TOT,BE,2021-Q2,101.0
I20,SCA,B-E,LM-LCI-TOT,BE,2021-Q3,101.3
I20,SCA,B-E,LM-LCI-TOT,BE,2021-Q4,102.6
I20,SCA,B-E,LM-LCI-TOT,BE,2022-Q1,104.8
I20,SCA,B-E,LM-LCI-TOT,BE,2022-Q2,106.4
I20,SCA,B-E,LM-LCI-TOT,BE,2022-Q3,109.8
I20,SCA,B-E,LM-LCI-TOT,BE,2022-Q4,111.6
I20,SCA,B-E,LM-LCI-TOT,BE,2023-Q1,114.6
I20,SCA,B-E,LM-LCI-TOT,BE,2023-Q2,115.4
I20,SCA,B-E,LM-LCI-TOT,BE,2023-Q3,117.0
I20,SCA,B-E,LM-LCI-TOT,BE,2023-Q4,117.8
I20,SCA,B-E,LM-LCI-TOT,BE,2024-Q1,118.7
I20,SCA,B-E,LM-LCI-TOT,BG,2021-Q1,100.3
I20,SCA,B-E,LM-LCI-TOT,BG,2021-Q2,104.9
I20,SCA,B-E,LM-LCI-TOT,BG,2021-Q3,108.1
I20,SCA,B-E,LM-LCI-TOT,BG,2021-Q4,111.6
I20,SCA,B-E,LM-LCI-TOT,BG,2022-Q1,116.0
I20,SCA,B-E,LM-LCI-TOT,BG,2022-Q2,120.5
I20,SCA,B-E,LM-LCI-TOT,BG,2022-Q3,127.0
I20,SCA,B-E,LM-LCI-TOT,BG,2022-Q4,134.8
I20,SCA,B-E,LM-LCI-TOT,BG,2023-Q1,138.1
I20,SCA,B-E,LM-LCI-TOT,BG,2023-Q2,143.6
I20,SCA,B-E,LM-LCI-TOT,BG,2023-Q3,147.3
I20,SCA,B-E,LM-LCI-TOT,BG,2023-Q4,149.6
I20,SCA,B-E,LM-LCI-TOT,BG,2024-Q1,157.7
I20,SCA,B-E,LM-LCI-TOT,CY,2021-Q1,101.4
I20,SCA,B-E,LM-LCI-TOT,CY,2021-Q2,102.1
I20,SCA,B-E,LM-LCI-TOT,CY,2021-Q3,102.9
I20,SCA,B-E,LM-LCI-TOT,CY,2021-Q4,103.6
I20,SCA,B-E,LM-LCI-TOT,CY,2022-Q1,104.8
I20,SCA,B-E,LM-LCI-TOT,CY,2022-Q2,106.4
I20,SCA,B-E,LM-LCI-TOT,CY,2022-Q3,106.4
I20,SCA,B-E,LM-LCI-TOT,CY,2022-Q4,107.9
I20,SCA,B-E,LM-LCI-TOT,CY,2023-Q1,109.7
I20,SCA,B-E,LM-LCI-TOT,CY,2023-Q2,111.0
I20,SCA,B-E,LM-LCI-TOT,CY,2023-Q3,112.7
I20,SCA,B-E,LM-LCI-TOT,CY,2023-Q4,113.9
I20,SCA,B-E,LM-LCI-TOT,CY,2024-Q1,115.4
I20,SCA,B-E,LM-LCI-TOT,CZ,2021-Q1,102.4
I20,SCA,B-E,LM-LCI-TOT,CZ,2021-Q2,100.4
I20,SCA,B-E,LM-LCI-TOT,CZ,2021-Q3,105.3
I20,SCA,B-E,LM-LCI-TOT,CZ,2021-Q4,106.6
I20,SCA,B-E,LM-LCI-TOT,CZ,2022-Q1,106.9
I20,SCA,B-E,LM-LCI-TOT,CZ,2022-Q2,108.0
I20,SCA,B-E,LM-LCI-TOT,CZ,2022-Q3,109.9
I20,SCA,B-E,LM-LCI-TOT,CZ,2022-Q4,112.4
I20,SCA,B-E,LM-LCI-TOT,CZ,2023-Q1,114.9
I20,SCA,B-E,LM-LCI-TOT,CZ,2023-Q2,116.9
I20,SCA,B-E,LM-LCI-TOT,CZ,2023-Q3,118.9
I20,SCA,B-E,LM-LCI-TOT,CZ,2023-Q4,120.5
I20,SCA,B-E,LM-LCI-TOT,CZ,2024-Q1,122.7
I20,SCA,B-E,LM-LCI-TOT,DE,2021-Q1,96.7
I20,SCA,B-E,LM-LCI-TOT,DE,2021-Q2,97.2
I20,SCA,B-E,LM-LCI-TOT,DE,2021-Q3,103.3
I20,SCA,B-E,LM-LCI-TOT,DE,2021-Q4,102.8
I20,SCA,B-E,LM-LCI-TOT,DE,2022-Q1,101.6
I20,SCA,B-E,LM-LCI-TOT,DE,2022-Q2,105.2
I20,SCA,B-E,LM-LCI-TOT,DE,2022-Q3,103.3
I20,SCA,B-E,LM-LCI-TOT,DE,2022-Q4,107.4
I20,SCA,B-E,LM-LCI-TOT,DE,2023-Q1,107.6
I20,SCA,B-E,LM-LCI-TOT,DE,2023-Q2,107.9
I20,SCA,B-E,LM-LCI-TOT,DE,2023-Q3,109.3
I20,SCA,B-E,LM-LCI-TOT,DE,2023-Q4,111.0
I20,SCA,B-E,LM-LCI-TOT,DE,2024-Q1,112.8
I20,SCA,B-E,LM-LCI-TOT,DK,2021-Q1,103.2
I20,SCA,B-E,LM-LCI-TOT,DK,2021-Q2,103.9
I20,SCA,B-E,LM-LCI-TOT,DK,2021-Q3,104.8
I20,SCA,B-E,LM-LCI-TOT,DK,2021-Q4,105.1
I20,SCA,B-E,LM-LCI-TOT,DK,2022-Q1,105.6
I20,SCA,B-E,LM-LCI-TOT,DK,2022-Q2,106.6
I20,SCA,B-E,LM-LCI-TOT,DK,2022-Q3,108.8
I20,SCA,B-E,LM-LCI-TOT,DK,2022-Q4,110.3
I20,SCA,B-E,LM-LCI-TOT,DK,2023-Q1,109.9
I20,SCA,B-E,LM-LCI-TOT,DK,2023-Q2,111.4
I20,SCA,B-E,LM-LCI-TOT,DK,2023-Q3,111.2
I20,SCA,B-E,LM-LCI-TOT,DK,2023-Q4,111.4
I20,SCA,B-E,LM-LCI-TOT,DK,2024-Q1,112.4
I20,SCA,B-E,LM-LCI-TOT,EA,2021-Q1,98.6
I20,SCA,B-E,LM-LCI-TOT,EA,2021-Q2,98.1
I20,SCA,B-E,LM-LCI-TOT,EA,2021-Q3,101.8
I20,SCA,B-E,LM-LCI-TOT,EA,2021-Q4,102.3
I20,SCA,B-E,LM-LCI-TOT,EA,2022-Q1,102.9
I20,SCA,B-E,LM-LCI-TOT,EA,2022-Q2,104.0
I20,SCA,B-E,LM-LCI-TOT,EA,2022-Q3,104.2
I20,SCA,B-E,LM-LCI-TOT,EA,2022-Q4,106.9
I20,SCA,B-E,LM-LCI-TOT,EA,2023-Q1,107.9
I20,SCA,B-E,LM-LCI-TOT,EA,2023-Q2,108.5
I20,SCA,B-E,LM-LCI-TOT,EA,2023-Q3,110.2
I20,SCA,B-E,LM-LCI-TOT,EA,2023-Q4,111.4
I20,SCA,B-E,LM-LCI-TOT,EA,2024-Q1,112.7
I20,SCA,B-E,LM-LCI-TOT,EA19,2021-Q1,98.6
I20,SCA,B-E,LM-LCI-TOT,EA19,2021-Q2,98.1
I20,SCA,B-E,LM-LCI-TOT,EA19,2021-Q3,101.9
I20,SCA,B-E,LM-LCI-TOT,EA19,2021-Q4,102.3
I20,SCA,B-E,LM-LCI-TOT,EA19,2022-Q1,102.9
I20,SCA,B-E,LM-LCI-TOT,EA19,2022-Q2,104.0
I20,SCA,B-E,LM-LCI-TOT,EA19,2022-Q3,104.1
I20,SCA,B-E,LM-LCI-TOT,EA19,2022-Q4,106.9
I20,SCA,B-E,LM-LCI-TOT,EA19,2023-Q1,107.8
I20,SCA,B-E,LM-LCI-TOT,EA19,2023-Q2,108.5
I20,SCA,B-E,LM-LCI-TOT,EA19,2023-Q3,110.1
I20,SCA,B-E,LM-LCI-TOT,EA19,2023-Q4,111.3
I20,SCA,B-E,LM-LCI-TOT,EA19,2024-Q1,112.7
I20,SCA,B-E,LM-LCI-TOT,EA20,2021-Q1,98.6
I20,SCA,B-E,LM-LCI-TOT,EA20,2021-Q2,98.1
I20,SCA,B-E,LM-LCI-TOT,EA20,2021-Q3,101.9
I20,SCA,B-E,LM-LCI-TOT,EA20,2021-Q4,102.3
I20,SCA,B-E,LM-LCI-TOT,EA20,2022-Q1,102.9
I20,SCA,B-E,LM-LCI-TOT,EA20,2022-Q2,104.0
I20,SCA,B-E,LM-LCI-TOT,EA20,2022-Q3,104.2
I20,SCA,B-E,LM-LCI-TOT,EA20,2022-Q4,107.0
I20,SCA,B-E,LM-LCI-TOT,EA20,2023-Q1,107.9
I20,SCA,B-E,LM-LCI-TOT,EA20,2023-Q2,108.6
I20,SCA,B-E,LM-LCI-TOT,EA20,2023-Q3,110.2
I20,SCA,B-E,LM-LCI-TOT,EA20,2023-Q4,111.4
I20,SCA,B-E,LM-LCI-TOT,EA20,2024-Q1,112.7
I20,SCA,B-E,LM-LCI-TOT,EE,2021-Q1,101.9
I20,SCA,B-E,LM-LCI-TOT,EE,2021-Q2,103.5
I20,SCA,B-E,LM-LCI-TOT,EE,2021-Q3,105.9
I20,SCA,B-E,LM-LCI-TOT,EE,2021-Q4,108.3
I20,SCA,B-E,LM-LCI-TOT,EE,2022-Q1,115.3
I20,SCA,B-E,LM-LCI-TOT,EE,2022-Q2,117.7
I20,SCA,B-E,LM-LCI-TOT,EE,2022-Q3,120.1
I20,SCA,B-E,LM-LCI-TOT,EE,2022-Q4,124.6
I20,SCA,B-E,LM-LCI-TOT,EE,2023-Q1,124.9
I20,SCA,B-E,LM-LCI-TOT,EE,2023-Q2,127.5
I20,SCA,B-E,LM-LCI-TOT,EE,2023-Q3,128.5
I20,SCA,B-E,LM-LCI-TOT,EE,2023-Q4,129.6
I20,SCA,B-E,LM-LCI-TOT,EE,2024-Q1,133.8
I20,SCA,B-E,LM-LCI-TOT,EL,2021-Q1,99.4
I20,SCA,B-E,LM-LCI-TOT,EL,2021-Q2,99.0
I20,SCA,B-E,LM-LCI-TOT,EL,2021-Q3,97.4
I20,SCA,B-E,LM-LCI-TOT,EL,2021-Q4,98.8
I20,SCA,B-E,LM-LCI-TOT,EL,2022-Q1,100.1
I20,SCA,B-E,LM-LCI-TOT,EL,2022-Q2,101.9
I20,SCA,B-E,LM-LCI-TOT,EL,2022-Q3,103.9
I20,SCA,B-E,LM-LCI-TOT,EL,2022-Q4,104.5
I20,SCA,B-E,LM-LCI-TOT,EL,2023-Q1,103.9
I20,SCA,B-E,LM-LCI-TOT,EL,2023-Q2,107.1
I20,SCA,B-E,LM-LCI-TOT,EL,2023-Q3,107.5
I20,SCA,B-E,LM-LCI-TOT,EL,2023-Q4,108.5
I20,SCA,B-E,LM-LCI-TOT,EL,2024-Q1,109.8
I20,SCA,B-E,LM-LCI-TOT,ES,2021-Q1,99.8
I20,SCA,B-E,LM-LCI-TOT,ES,2021-Q2,99.2
I20,SCA,B-E,LM-LCI-TOT,ES,2021-Q3,99.3
I20,SCA,B-E,LM-LCI-TOT,ES,2021-Q4,99.9
I20,SCA,B-E,LM-LCI-TOT,ES,2022-Q1,100.3
I20,SCA,B-E,LM-LCI-TOT,ES,2022-Q2,101.4
I20,SCA,B-E,LM-LCI-TOT,ES,2022-Q3,102.3
I20,SCA,B-E,LM-LCI-TOT,ES,2022-Q4,103.2
I20,SCA,B-E,LM-LCI-TOT,ES,2023-Q1,105.1
I20,SCA,B-E,LM-LCI-TOT,ES,2023-Q2,106.4
I20,SCA,B-E,LM-LCI-TOT,ES,2023-Q3,107.4
I20,SCA,B-E,LM-LCI-TOT,ES,2023-Q4,108.7
I20,SCA,B-E,LM-LCI-TOT,ES,2024-Q1,110.0
I20,SCA,B-E,LM-LCI-TOT,EU,2021-Q1,99.6
I20,SCA,B-E,LM-LCI-TOT,EU,2021-Q2,99.0
I20,SCA,B-E,LM-LCI-TOT,EU,2021-Q3,102.4
I20,SCA,B-E,LM-LCI-TOT,EU,2021-Q4,103.1
I20,SCA,B-E,LM-LCI-TOT,EU,2022-Q1,104.1
I20,SCA,B-E,LM-LCI-TOT,EU,2022-Q2,105.2
I20,SCA,B-E,LM-LCI-TOT,EU,2022-Q3,105.7
I20,SCA,B-E,LM-LCI-TOT,EU,2022-Q4,108.4
I20,SCA,B-E,LM-LCI-TOT,EU,2023-Q1,109.6
I20,SCA,B-E,LM-LCI-TOT,EU,2023-Q2,110.6
I20,SCA,B-E,LM-LCI-TOT,EU,2023-Q3,112.3
I20,SCA,B-E,LM-LCI-TOT,EU,2023-Q4,113.7
I20,SCA,B-E,LM-LCI-TOT,EU,2024-Q1,115.4
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2021-Q1,99.2
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2021-Q2,98.9
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2021-Q3,102.5
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2021-Q4,103.2
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2022-Q1,103.9
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2022-Q2,105.1
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2022-Q3,105.7
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2022-Q4,108.4
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2023-Q1,109.6
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2023-Q2,110.5
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2023-Q3,112.3
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2023-Q4,113.7
I20,SCA,B-E,LM-LCI-TOT,EU27_2020,2024-Q1,115.3
I20,SCA,B-E,LM-LCI-TOT,FI,2021-Q1,103.8
I20,SCA,B-E,LM-LCI-TOT,FI,2021-Q2,102.7
I20,SCA,B-E,LM-LCI-TOT,FI,2021-Q3,104.9
I20,SCA,B-E,LM-LCI-TOT,FI,2021-Q4,103.9
I20,SCA,B-E,LM-LCI-TOT,FI,2022-Q1,107.4
I20,SCA,B-E,LM-LCI-TOT,FI,2022-Q2,106.8
I20,SCA,B-E,LM-LCI-TOT,FI,2022-Q3,106.4
I20,SCA,B-E,LM-LCI-TOT,FI,2022-Q4,107.4
I20,SCA,B-E,LM-LCI-TOT,FI,2023-Q1,108.7
I20,SCA,B-E,LM-LCI-TOT,FI,2023-Q2,110.9
I20,SCA,B-E,LM-LCI-TOT,FI,2023-Q3,110.6
I20,SCA,B-E,LM-LCI-TOT,FI,2023-Q4,113.7
I20,SCA,B-E,LM-LCI-TOT,FI,2024-Q1,110.4
I20,SCA,B-E,LM-LCI-TOT,FR,2021-Q1,100.0
I20,SCA,B-E,LM-LCI-TOT,FR,2021-Q2,99.5
I20,SCA,B-E,LM-LCI-TOT,FR,2021-Q3,100.6
I20,SCA,B-E,LM-LCI-TOT,FR,2021-Q4,101.2
I20,SCA,B-E,LM-LCI-TOT,FR,2022-Q1,103.0
I20,SCA,B-E,LM-LCI-TOT,FR,2022-Q2,102.5
I20,SCA,B-E,LM-LCI-TOT,FR,2022-Q3,103.7
I20,SCA,B-E,LM-LCI-TOT,FR,2022-Q4,106.2
I20,SCA,B-E,LM-LCI-TOT,FR,2023-Q1,107.0
I20,SCA,B-E,LM-LCI-TOT,FR,2023-Q2,107.3
I20,SCA,B-E,LM-LCI-TOT,FR,2023-Q3,108.4
I20,SCA,B-E,LM-LCI-TOT,FR,2023-Q4,110.0
I20,SCA,B-E,LM-LCI-TOT,FR,2024-Q1,110.3
I20,SCA,B-E,LM-LCI-TOT,HR,2021-Q1,100.8
I20,SCA,B-E,LM-LCI-TOT,HR,2021-Q2,102.0
I20,SCA,B-E,LM-LCI-TOT,HR,2021-Q3,103.9
I20,SCA,B-E,LM-LCI-TOT,HR,2021-Q4,106.8
I20,SCA,B-E,LM-LCI-TOT,HR,2022-Q1,108.9
I20,SCA,B-E,LM-LCI-TOT,HR,2022-Q2,109.8
I20,SCA,B-E,LM-LCI-TOT,HR,2022-Q3,112.0
I20,SCA,B-E,LM-LCI-TOT,HR,2022-Q4,113.7
I20,SCA,B-E,LM-LCI-TOT,HR,2023-Q1,118.9
I20,SCA,B-E,LM-LCI-TOT,HR,2023-Q2,124.4
I20,SCA,B-E,LM-LCI-TOT,HR,2023-Q3,128.2
I20,SCA,B-E,LM-LCI-TOT,HR,2023-Q4,130.1
I20,SCA,B-E,LM-LCI-TOT,HR,2024-Q1,134.7
I20,SCA,B-E,LM-LCI-TOT,HU,2021-Q1,102.2
I20,SCA,B-E,LM-LCI-TOT,HU,2021-Q2,104.9
I20,SCA,B-E,LM-LCI-TOT,HU,2021-Q3,107.7
I20,SCA,B-E,LM-LCI-TOT,HU,2021-Q4,110.9
I20,SCA,B-E,LM-LCI-TOT,HU,2022-Q1,112.5
I20,SCA,B-E,LM-LCI-TOT,HU,2022-Q2,116.0
I20,SCA,B-E,LM-LCI-TOT,HU,2022-Q3,121.6
I20,SCA,B-E,LM-LCI-TOT,HU,2022-Q4,127.6
I20,SCA,B-E,LM-LCI-TOT,HU,2023-Q1,133.9
I20,SCA,B-E,LM-LCI-TOT,HU,2023-Q2,139.9
I20,SCA,B-E,LM-LCI-TOT,HU,2023-Q3,142.5
I20,SCA,B-E,LM-LCI-TOT,HU,2023-Q4,147.4
I20,SCA,B-E,LM-LCI-TOT,HU,2024-Q1,152.5
I20,SCA,B-E,LM-LCI-TOT,IE,2021-Q1,104.1
I20,SCA,B-E,LM-LCI-TOT,IE,2021-Q2,102.8
I20,SCA,B-E,LM-LCI-TOT,IE,2021-Q3,105.6
I20,SCA,B-E,LM-LCI-TOT,IE,2021-Q4,107.4
I20,SCA,B-E,LM-LCI-TOT,IE,2022-Q1,108.8
I20,SCA,B-E,LM-LCI-TOT,IE,2022-Q2,110.2
I20,SCA,B-E,LM-LCI-TOT,IE,2022-Q3,110.6
I20,SCA,B-E,LM-LCI-TOT,IE,2022-Q4,113.9
I20,SCA,B-E,LM-LCI-TOT,IE,2023-Q1,119.7
I20,SCA,B-E,LM-LCI-TOT,IE,2023-Q2,121.4
I20,SCA,B-E,LM-LCI-TOT,IE,2023-Q3,122.0
I20,SCA,B-E,LM-LCI-TOT,IE,2023-Q4,122.1
I20,SCA,B-E,LM-LCI-TOT,IE,2024-Q1,126.5
I20,SCA,B-E,LM-LCI-TOT,IS,2021-Q1,104.8
I20,SCA,B-E,LM-LCI-TOT,IS,2021-Q2,108.1
I20,SCA,B-E,LM-LCI-TOT,IS,2021-Q3,107.1
I20,SCA,B-E,LM-LCI-TOT,IS,2021-Q4,110.0
I20,SCA,B-E,LM-LCI-TOT,IS,2022-Q1,113.2
I20,SCA,B-E,LM-LCI-TOT,IS,2022-Q2,115.7
I20,SCA,B-E,LM-LCI-TOT,IS,2022-Q3,117.5
I20,SCA,B-E,LM-LCI-TOT,IS,2022-Q4,120.0
I20,SCA,B-E,LM-LCI-TOT,IS,2023-Q1,122.4
I20,SCA,B-E,LM-LCI-TOT,IS,2023-Q2,125.8
I20,SCA,B-E,LM-LCI-TOT,IS,2023-Q3,128.2
I20,SCA,B-E,LM-LCI-TOT,IS,2023-Q4,131.9
I20,SCA,B-E,LM-LCI-TOT,IS,2024-Q1,138.1
I20,SCA,B-E,LM-LCI-TOT,IT,2021-Q1,96.9
I20,SCA,B-E,LM-LCI-TOT,IT,2021-Q2,97.4
I20,SCA,B-E,LM-LCI-TOT,IT,2021-Q3,99.0
I20,SCA,B-E,LM-LCI-TOT,IT,2021-Q4,98.5
I20,SCA,B-E,LM-LCI-TOT,IT,2022-Q1,100.1
I20,SCA,B-E,LM-LCI-TOT,IT,2022-Q2,100.0
I20,SCA,B-E,LM-LCI-TOT,IT,2022-Q3,99.8
I20,SCA,B-E,LM-LCI-TOT,IT,2022-Q4,101.8
I20,SCA,B-E,LM-LCI-TOT,IT,2023-Q1,102.0
I20,SCA,B-E,LM-LCI-TOT,IT,2023-Q2,103.9
I20,SCA,B-E,LM-LCI-TOT,IT,2023-Q3,104.6
I20,SCA,B-E,LM-LCI-TOT,IT,2023-Q4,104.7
I20,SCA,B-E,LM-LCI-TOT,IT,2024-Q1,105.5
I20,SCA,B-E,LM-LCI-TOT,LT,2021-Q1,105.9
I20,SCA,B-E,LM-LCI-TOT,LT,2021-Q2,109.0
I20,SCA,B-E,LM-LCI-TOT,LT,2021-Q3,112.7
I20,SCA,B-E,LM-LCI-TOT,LT,2021-Q4,115.7
I20,SCA,B-E,LM-LCI-TOT,LT,2022-Q1,119.9
I20,SCA,B-E,LM-LCI-TOT,LT,2022-Q2,123.6
I20,SCA,B-E,LM-LCI-TOT,LT,2022-Q3,127.2
I20,SCA,B-E,LM-LCI-TOT,LT,2022-Q4,131.0
I20,SCA,B-E,LM-LCI-TOT,LT,2023-Q1,134.4
I20,SCA,B-E,LM-LCI-TOT,LT,2023-Q2,137.7
I20,SCA,B-E,LM-LCI-TOT,LT,2023-Q3,141.0
I20,SCA,B-E,LM-LCI-TOT,LT,2023-Q4,144.8
I20,SCA,B-E,LM-LCI-TOT,LT,2024-Q1,148.8
I20,SCA,B-E,LM-LCI-TOT,LU,2021-Q1,99.2
I20,SCA,B-E,LM-LCI-TOT,LU,2021-Q2,99.8
I20,SCA,B-E,LM-LCI-TOT,LU,2021-Q3,100.9
I20,SCA,B-E,LM-LCI-TOT,LU,2021-Q4,102.6
I20,SCA,B-E,LM-LCI-TOT,LU,2022-Q1,106.1
I20,SCA,B-E,LM-LCI-TOT,LU,2022-Q2,103.7
I20,SCA,B-E,LM-LCI-TOT,LU,2022-Q3,105.6
I20,SCA,B-E,LM-LCI-TOT,LU,2022-Q4,106.3
I20,SCA,B-E,LM-LCI-TOT,LU,2023-Q1,108.7
I20,SCA,B-E,LM-LCI-TOT,LU,2023-Q2,110.6
I20,SCA,B-E,LM-LCI-TOT,LU,2023-Q3,114.1
I20,SCA,B-E,LM-LCI-TOT,LU,2023-Q4,115.6
I20,SCA,B-E,LM-LCI-TOT,LU,2024-Q1,114.8
I20,SCA,B-E,LM-LCI-TOT,LV,2021-Q1,99.5
I20,SCA,B-E,LM-LCI-TOT,LV,2021-Q2,101.6
I20,SCA,B-E,LM-LCI-TOT,LV,2021-Q3,103.1
I20,SCA,B-E,LM-LCI-TOT,LV,2021-Q4,106.9
I20,SCA,B-E,LM-LCI-TOT,LV,2022-Q1,113.2
I20,SCA,B-E,LM-LCI-TOT,LV,2022-Q2,110.3
I20,SCA,B-E,LM-LCI-TOT,LV,2022-Q3,112.4
I20,SCA,B-E,LM-LCI-TOT,LV,2022-Q4,116.6
I20,SCA,B-E,LM-LCI-TOT,LV,2023-Q1,120.4
I20,SCA,B-E,LM-LCI-TOT,LV,2023-Q2,124.4
I20,SCA,B-E,LM-LCI-TOT,LV,2023-Q3,126.0
